Date,Strategy,DailyReturn,IsBenchmark,EquityCurve,EquityCurve_$
2023-11-03,MaxSharpe,0.019032936018513018,False,8.851217197929682,39830477.39068357
2023-11-06,MaxSharpe,-0.003850274045628676,False,8.817137586080271,39677119.13736122
2023-11-07,MaxSharpe,-0.0005199771822013683,False,8.81255287572318,39656487.94075431
2023-11-08,MaxSharpe,0.0001668510095858336,False,8.814023259067522,39663104.66580385
2023-11-09,MaxSharpe,0.002002498123777196,False,8.831673324106733,39742529.9584803
2023-11-10,MaxSharpe,0.013960314406985665,False,8.954966260451052,40297348.17202973
2023-11-13,MaxSharpe,-0.0053075501010974415,False,8.90743732837007,40083467.97766532
2023-11-14,MaxSharpe,0.0012519476795515205,False,8.918588973864075,40133650.38238834
2023-11-15,MaxSharpe,-0.00600159484075489,False,8.86506321629172,39892784.473312736
2023-11-16,MaxSharpe,0.0051289637153817125,False,8.910531803862645,40097393.1173819
2023-11-17,MaxSharpe,0.0038922303375066576,False,8.945213646072956,40253461.4073283
2023-11-20,MaxSharpe,-0.0008945321000014988,False,8.937211865325173,40217453.39396328
2023-11-21,MaxSharpe,0.010572268518674299,False,9.031698468973671,40642643.11038152
2023-11-22,MaxSharpe,0.0020252358956046827,False,9.049989788911315,40724954.050100915
2023-11-23,MaxSharpe,-0.005399902848355832,False,9.001120723272582,40505043.25472662
2023-11-24,MaxSharpe,0.00015576880460635412,False,9.002522817087764,40511352.67689493
2023-11-27,MaxSharpe,-0.0008062213632914635,False,8.99526479086911,40478691.558910996
2023-11-28,MaxSharpe,0.0016982292454060372,False,9.010540812607134,40547433.656732105
2023-11-29,MaxSharpe,0.00571782414304044,False,9.06206150040731,40779276.751832895
2023-11-30,MaxSharpe,0.010186049549056317,False,9.154368107867054,41194656.48540174
2023-12-01,MaxSharpe,0.012936602609191406,False,9.272794530216785,41727575.38597553
2023-12-04,MaxSharpe,-0.0028253338085543343,False,9.246595790330787,41609681.056488544
2023-12-05,MaxSharpe,-0.0056142763340149586,False,9.19468284641493,41376072.80886719
