Ticker,Company,LatestPrice,Strategy,IsBenchmark,Weight,DollarAlloc,Shares
NTD.AX,NTAW Holdings Limited,0.2549999952316284,MinVol,False,0.007972235448114852,35875.059516516834,140686.51053867606
PTL.AX,Prestal Holdings Limited,0.04699999839067459,MinVol,False,0.023956650831258045,107804.9287406612,2293721.9666384305
QAN.AX,Qantas Airways Limited,9.84000015258789,MinVol,False,0.018112158402112395,81504.71280950579,8282.999140815084
QBE.AX,QBE Insurance Group Limited,19.3700008392334,MinVol,False,0.030798687462532406,138594.09358139583,7155.089704522746
RPM.AX,RPM Automotive Group Limited,0.050999999046325684,MinVol,False,0.030921621258774117,139147.29566448354,2728378.3973817243
SFX.AX,Sheffield Resources Limited,0.07400000095367432,MinVol,False,0.008280145770705254,37260.65596817364,503522.3714591525
SPK.AX,Spark New Zealand Limited,1.965000033378601,MinVol,False,0.018980104447202665,85410.470012412,43465.887308692865
STP.AX,Step One Clothing Limited,0.33500000834465027,MinVol,False,0.02056483729073364,92541.76780830139,276244.0761287797
TIA.AX,Tian An Australia Limited,0.29499998688697815,MinVol,False,0.013117055893926968,59026.75152267136,200090.69202191517
VEN.AX,Vintage Energy Limited,0.004999999888241291,MinVol,False,0.00021692959899036022,976.183195456621,195236.64345520324
VGN.AX,Virgin Australia Holdings Ltd,3.2200000286102295,MinVol,False,0.03788403120110683,170478.14040498075,52943.52139448896
VMT.AX,Vmoto Limited,0.0689999982714653,MinVol,False,0.01025300129425448,46138.505824145155,668674.0142024839
X2M.AX,X2M Connect Limited,0.013000000268220901,MinVol,False,0.02706720391279473,121802.41760757628,9369416.545730995
ACU.AX,Acumentis Group Limited,0.07699999958276749,MaxReturn,False,0.021568869610331814,97059.91324649316,1260518.3606808104
AGL.AX,AGL Energy Limited,9.390000343322754,MaxReturn,False,0.013677520494892965,61548.842227018344,6554.722042239949
AHE.AX,Adheris Health Limited,0.024000000208616257,MaxReturn,False,0.019839040002330516,89275.68001048733,3719819.968103017
AIQ.AX,Alternative Investment Trust,1.4700000286102295,MaxReturn,False,0.03815095854687492,171679.31346093715,116788.64633985522
AMS.AX,Atomos Limited,0.029999999329447746,MaxReturn,False,0.044235793902793905,199061.07256257258,6635369.233731146
ANZ.AX,ANZ Group Holdings Limited,35.810001373291016,MaxReturn,False,0.014771444572320486,66471.50057544219,1856.2272556912028
APW.AX,Aims Property Securities Fund,3.1700000762939453,MaxReturn,False,0.022035290710375355,99158.80819668909,31280.380381761974
AQZ.AX,Alliance Aviation Services Limited,1.2100000381469727,MaxReturn,False,0.006161319349594265,27725.937073174195,22913.996858739323
AVD.AX,AVADA Group Limited,0.15000000596046448,MaxReturn,False,0.027668747646114353,124509.36440751459,830062.3963997144
BFL.AX,BSP Financial Group Limited,8.100000381469727,MaxReturn,False,0.03821559446141228,171970.17507635526,21230.884812026598
BHP.AX,BHP Group Limited,45.59000015258789,MaxReturn,False,0.042843862192632004,192797.379866844,4228.940101372208
BNL.AX,Blue Star Helium Limited,0.006500000134110451,MaxReturn,False,0.019615214397494578,88268.4647887256,13579763.53346729
BPH.AX,BPH Energy Limited,0.008999999612569809,MaxReturn,False,0.040749285296053074,183371.78383223884,20374643.525110096
CAN.AX,Cann Group Limited,0.00800000037997961,MaxReturn,False,0.0014317415478306958,6442.836965238131,805354.5824024762
CCG.AX,Comms Group Limited,0.0729999989271164,MaxReturn,False,0.03515516176915181,158198.22796118315,2167099.0450168243
CLG.AX,Close the Loop Ltd,0.035999998450279236,MaxReturn,False,0.021882453886963794,98471.04249133707,2735306.853619414
CLZ.AX,Classic Minerals Limited,0.0010000000474974513,MaxReturn,False,0.044175106682691034,198787.98007210967,198787970.63018772
COL.AX,Coles Group Limited,21.790000915527344,MaxReturn,False,0.012363960464886102,55637.82209198746,2553.3648349844943
DAI.AX,Decidr AI Industries Ltd,0.5400000214576721,MaxReturn,False,0.0036163175371994637,16273.428917397587,30135.97827916601
DGT.AX,DIGICO INF STAPLED [DGT],2.390000104904175,MaxReturn,False,0.02789859006513368,125543.65529310156,52528.72375841805
DTI.AX,DTI Group Limited,0.010999999940395355,MaxReturn,False,0.018793797606860254,84572.08923087115,7688371.789921256
EDV.AX,Endeavour Group Limited,3.740000009536743,MaxReturn,False,0.02404566876894935,108205.50946027208,28931.95432736777
ENN.AX,Elanor Investors Group,0.8199999928474426,MaxReturn,False,0.0058684145903638435,26407.865656637296,32204.714496321176
EVN.AX,Evolution Mining Limited,12.760000228881836,MaxReturn,False,0.03448189395499429,155168.52279747432,12160.542320857921
EWC.AX,Energy World Corporation Ltd,0.04600000008940697,MaxReturn,False,0.01096269202757727,49332.114124097716,1072437.2614829207
FCG.AX,Freedom Care Group Holdings Limited,0.03700000047683716,MaxReturn,False,0.01047510099503904,47137.95447767568,1273998.7532482632
GTN.AX,GTN Limited,0.28999999165534973,MaxReturn,False,0.01265287384804098,56937.93231618441,196337.7032915651
GYG.AX,Guzman y Gomez (Holdings) Ltd,21.049999237060547,MaxReturn,False,0.007805483996494321,35124.67798422444,1668.6308435766625
ILA.AX,Island Pharmaceuticals Limited,0.45500001311302185,MaxReturn,False,0.017258234464528444,77662.055090378,170685.8304443318
INV.AX,InvestSMART Group Limited,0.11500000208616257,MaxReturn,False,0.004702839182946517,21162.776323259324,184024.13860308743
KNM.AX,KNeoMedia Limited,0.0020000000949949026,MaxReturn,False,0.0063822336434643506,28720.051395589577,14360025.0157302
